num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
140	2011 年 2 月 7 日 以来 、 フランク は 携帯 に 送って いる 。 現在 、 2017 年 2 月 21 日 である 。	フランク は 2015 年 2 月 28 日 に は 携帯 に 送って いた 。	entailment	1	年月日	random	以来（状態動詞）
141	2008 年 9 月 9 日 以来 、 スティーブ は 客 に 致して いる 。 現在 、 2020 年 11 月 3 日 である 。	スティーブ は 2015 年 3 月 14 日 に は 客 に 致して いた 。	entailment	1	年月日	random	以来（状態動詞）
142	2018 年 2 月 2 日 以来 、 デイヴ は 上下 に 振って いる 。 現在 、 2000 年 2 月 4 日 である 。	デイヴ は 2001 年 6 月 22 日 に は 上下 に 振って いた 。	contradiction	1	年月日	random	以来（状態動詞）
143	2008 年 5 月 24 日 以来 、 アイザック は 審査 会 に 行って いる 。 現在 、 2016 年 1 月 5 日 である 。	アイザック は 2018 年 12 月 2 日 に は 審査 会 に 行って いた 。	neutral	1	年月日	random	以来（状態動詞）
144	2019 年 12 月 30 日 以来 、 マロリー は 先輩 に 受けて いる 。 現在 、 2005 年 9 月 30 日 である 。	マロリー は 2015 年 11 月 19 日 に は 先輩 に 受けて いた 。	contradiction	1	年月日	random	以来（状態動詞）
145	2014 年 8 月 23 日 以来 、 ビクター は 客 に 案内 して いる 。 現在 、 2012 年 6 月 14 日 である 。	ビクター は 2001 年 9 月 13 日 に は 客 に 案内 して いた 。	contradiction	1	年月日	random	以来（状態動詞）
146	2016 年 6 月 12 日 以来 、 パット は 調査 に 出掛けて いる 。 現在 、 2011 年 12 月 21 日 である 。	パット は 2014 年 11 月 6 日 に は 調査 に 出掛けて いた 。	contradiction	1	年月日	random	以来（状態動詞）
147	2020 年 1 月 17 日 以来 、 マロリー は 目の前 に 表して いる 。 現在 、 2006 年 1 月 17 日 である 。	マロリー は 2005 年 3 月 31 日 に は 目の前 に 表して いた 。	contradiction	1	年月日	random	以来（状態動詞）
148	2013 年 2 月 28 日 以来 、 ボブ は ブラウン管 に 復帰 して いる 。 現在 、 2011 年 7 月 27 日 である 。	ボブ は 2009 年 4 月 21 日 に は ブラウン管 に 復帰 して いた 。	contradiction	1	年月日	random	以来（状態動詞）
149	2004 年 10 月 12 日 以来 、 ジャスティン は 以下 に 説明 して いる 。 現在 、 2005 年 4 月 5 日 である 。	ジャスティン は 2013 年 11 月 10 日 に は 以下 に 説明 して いた 。	neutral	1	年月日	random	以来（状態動詞）
150	2018 年 8 月 27 日 以来 、 キャロル は 闇 に 消して いる 。 現在 、 2001 年 2 月 23 日 である 。	キャロル は 2019 年 12 月 12 日 に は 闇 に 消して いた 。	neutral	1	年月日	random	以来（状態動詞）
151	2004 年 2 月 29 日 以来 、 アリス は 風 に 突いて いる 。 現在 、 2019 年 5 月 4 日 である 。	アリス は 2013 年 8 月 27 日 に は 風 に 突いて いた 。	entailment	1	年月日	random	以来（状態動詞）
152	2009 年 10 月 15 日 以来 、 オスカー は 素材 に 世話 して いる 。 現在 、 2020 年 10 月 7 日 である 。	オスカー は 2018 年 9 月 18 日 に は 素材 に 世話 して いた 。	entailment	1	年月日	random	以来（状態動詞）
153	2002 年 8 月 22 日 以来 、 アリス は 住民 に 出して いる 。 現在 、 2004 年 9 月 21 日 である 。	アリス は 2012 年 8 月 7 日 に は 住民 に 出して いた 。	neutral	1	年月日	random	以来（状態動詞）
154	2015 年 11 月 17 日 以来 、 スティーブ は 事業 に 行って いる 。 現在 、 2012 年 6 月 5 日 である 。	スティーブ は 2020 年 12 月 20 日 に は 事業 に 行って いた 。	neutral	1	年月日	random	以来（状態動詞）
155	2010 年 2 月 17 日 以来 、 オスカー は 会話 に 挟んで いる 。 現在 、 2003 年 2 月 26 日 である 。	オスカー は 2011 年 12 月 22 日 に は 会話 に 挟んで いた 。	neutral	1	年月日	random	以来（状態動詞）
156	2010 年 3 月 16 日 以来 、 マチルダ は 閣僚 に 指示 して いる 。 現在 、 2019 年 12 月 3 日 である 。	マチルダ は 2016 年 10 月 25 日 に は 閣僚 に 指示 して いた 。	entailment	1	年月日	random	以来（状態動詞）
157	2004 年 3 月 18 日 以来 、 アイザック は 条件 に 受けて いる 。 現在 、 2000 年 8 月 27 日 である 。	アイザック は 2006 年 8 月 17 日 に は 条件 に 受けて いた 。	neutral	1	年月日	random	以来（状態動詞）
158	2001 年 10 月 14 日 以来 、 マーヴィン は 上 に 見えて いる 。 現在 、 2009 年 11 月 7 日 である 。	マーヴィン は 2019 年 8 月 17 日 に は 上 に 見えて いた 。	neutral	1	年月日	random	以来（状態動詞）
159	2002 年 1 月 13 日 以来 、 アイザック は 支部 長 に 就任 して いる 。 現在 、 2016 年 6 月 19 日 である 。	アイザック は 2013 年 1 月 21 日 に は 支部 長 に 就任 して いた 。	entailment	1	年月日	random	以来（状態動詞）
160	2005 年 6 月 22 日 以来 、 イヴァン は 相手 に 上げて いる 。 現在 、 2019 年 9 月 25 日 である 。	イヴァン は 2012 年 3 月 12 日 に は 相手 に 上げて いた 。	entailment	1	年月日	random	以来（状態動詞）
161	2002 年 7 月 9 日 以来 、 スティーブ は 公演 に 決定 して いる 。 現在 、 2002 年 7 月 4 日 である 。	スティーブ は 2002 年 7 月 11 日 に は 公演 に 決定 して いた 。	neutral	1	年月日	short	以来（状態動詞）
162	2014 年 9 月 11 日 以来 、 マチルダ は 一番 に 出掛けて いる 。 現在 、 2014 年 9 月 16 日 である 。	マチルダ は 2014 年 9 月 7 日 に は 一番 に 出掛けて いた 。	contradiction	1	年月日	short	以来（状態動詞）
163	2006 年 6 月 10 日 以来 、 プロッド は 記者 に 受けて いる 。 現在 、 2006 年 6 月 4 日 である 。	プロッド は 2006 年 6 月 5 日 に は 記者 に 受けて いた 。	contradiction	1	年月日	short	以来（状態動詞）
164	2001 年 5 月 23 日 以来 、 オスカー は 質問 に 突いて いる 。 現在 、 2001 年 5 月 18 日 である 。	オスカー は 2001 年 5 月 19 日 に は 質問 に 突いて いた 。	contradiction	1	年月日	short	以来（状態動詞）
165	2017 年 6 月 12 日 以来 、 チャーリー は 報告 に 訪れて いる 。 現在 、 2017 年 6 月 7 日 である 。	チャーリー は 2017 年 6 月 8 日 に は 報告 に 訪れて いた 。	contradiction	1	年月日	short	以来（状態動詞）
166	2003 年 1 月 5 日 以来 、 マチルダ は 先輩 に 下げて いる 。 現在 、 2003 年 1 月 11 日 である 。	マチルダ は 2003 年 1 月 2 日 に は 先輩 に 下げて いた 。	contradiction	1	年月日	short	以来（状態動詞）
167	2005 年 2 月 7 日 以来 、 ウォルター は 体育 館 に 運んで いる 。 現在 、 2005 年 2 月 14 日 である 。	ウォルター は 2005 年 2 月 13 日 に は 体育 館 に 運んで いた 。	entailment	1	年月日	short	以来（状態動詞）
168	2001 年 10 月 20 日 以来 、 マロリー は 見学 に 訪れて いる 。 現在 、 2001 年 10 月 19 日 である 。	マロリー は 2001 年 10 月 22 日 に は 見学 に 訪れて いた 。	neutral	1	年月日	short	以来（状態動詞）
169	2015 年 3 月 6 日 以来 、 フランク は 方向 に 進めて いる 。 現在 、 2015 年 3 月 4 日 である 。	フランク は 2015 年 3 月 5 日 に は 方向 に 進めて いた 。	contradiction	1	年月日	short	以来（状態動詞）
170	2015 年 4 月 16 日 以来 、 デイヴ は ソフト バンク に 移籍 して いる 。 現在 、 2015 年 4 月 20 日 である 。	デイヴ は 2015 年 4 月 15 日 に は ソフト バンク に 移籍 して いた 。	contradiction	1	年月日	short	以来（状態動詞）
171	2015 年 2 月 6 日 以来 、 トレント は 記者 に 受けて いる 。 現在 、 2015 年 2 月 4 日 である 。	トレント は 2015 年 2 月 8 日 に は 記者 に 受けて いた 。	neutral	1	年月日	short	以来（状態動詞）
172	2007 年 5 月 11 日 以来 、 ボブ は 法廷 に 現して いる 。 現在 、 2007 年 5 月 13 日 である 。	ボブ は 2007 年 5 月 12 日 に は 法廷 に 現して いた 。	entailment	1	年月日	short	以来（状態動詞）
173	2018 年 11 月 16 日 以来 、 ボブ は 内 に 結婚 して いる 。 現在 、 2018 年 11 月 11 日 である 。	ボブ は 2018 年 11 月 13 日 に は 内 に 結婚 して いた 。	contradiction	1	年月日	short	以来（状態動詞）
174	2009 年 5 月 3 日 以来 、 チャーリー は 謝罪 に 伺って いる 。 現在 、 2009 年 5 月 1 日 である 。	チャーリー は 2009 年 5 月 5 日 に は 謝罪 に 伺って いた 。	neutral	1	年月日	short	以来（状態動詞）
175	2003 年 12 月 13 日 以来 、 ボブ は 園長 に 就任 して いる 。 現在 、 2003 年 12 月 11 日 である 。	ボブ は 2003 年 12 月 16 日 に は 園長 に 就任 して いた 。	neutral	1	年月日	short	以来（状態動詞）
176	2006 年 11 月 16 日 以来 、 アイザック は ホテル に 誘って いる 。 現在 、 2006 年 11 月 10 日 である 。	アイザック は 2006 年 11 月 7 日 に は ホテル に 誘って いた 。	contradiction	1	年月日	short	以来（状態動詞）
177	2006 年 5 月 6 日 以来 、 イブ は 内 に 結婚 して いる 。 現在 、 2006 年 5 月 11 日 である 。	イブ は 2006 年 5 月 13 日 に は 内 に 結婚 して いた 。	neutral	1	年月日	short	以来（状態動詞）
178	2007 年 12 月 11 日 以来 、 アイザック は ノート に 書いて いる 。 現在 、 2007 年 12 月 9 日 である 。	アイザック は 2007 年 12 月 15 日 に は ノート に 書いて いた 。	neutral	1	年月日	short	以来（状態動詞）
179	2012 年 11 月 17 日 以来 、 マーヴィン は 人生 に やってきて いる 。 現在 、 2012 年 11 月 16 日 である 。	マーヴィン は 2012 年 11 月 20 日 に は 人生 に やってきて いた 。	neutral	1	年月日	short	以来（状態動詞）
180	2013 年 10 月 15 日 以来 、 ウォルター は 横 に 開いて いる 。 現在 、 2013 年 10 月 17 日 である 。	ウォルター は 2013 年 10 月 9 日 に は 横 に 開いて いた 。	contradiction	1	年月日	short	以来（状態動詞）
181	2015 年 9 月 20 日 以来 、 チャーリー は 母 に 贈って いる 。 現在 、 2015 年 9 月 24 日 である 。	チャーリー は 2015 年 9 月 21 日 に は 母 に 贈って いた 。	entailment	1	年月日	short	以来（状態動詞）
182	2013 年 5 月 11 日 以来 、 オスカー は 惨状 に 飲んで いる 。 現在 、 2013 年 5 月 16 日 である 。	オスカー は 2013 年 5 月 12 日 に は 惨状 に 飲んで いた 。	entailment	1	年月日	short	以来（状態動詞）
183	2013 年 11 月 5 日 以来 、 スティーブ は 最新 版 に 更新 して いる 。 現在 、 2013 年 11 月 1 日 である 。	スティーブ は 2013 年 11 月 8 日 に は 最新 版 に 更新 して いた 。	neutral	1	年月日	short	以来（状態動詞）
184	2020 年 1 月 8 日 以来 、 イブ は 国保 に 加入 して いる 。 現在 、 2020 年 1 月 14 日 である 。	イブ は 2020 年 1 月 11 日 に は 国保 に 加入 して いた 。	entailment	1	年月日	short	以来（状態動詞）
185	2015 年 1 月 19 日 以来 、 ビクター は 卒業 に 目指して いる 。 現在 、 2015 年 1 月 18 日 である 。	ビクター は 2015 年 1 月 21 日 に は 卒業 に 目指して いた 。	neutral	1	年月日	short	以来（状態動詞）
