num	premise	hypothesis	gold_label	template_num	time_format
179	10 月 以来 、 私 は 式典 に 読んで いる 。 現在 、 3 月 である 。	私 は 12 月 に は 式典 に 読んで いた 。	neutral	1	月
180	7 月 以来 、 知事 は 病院 に 許可 して いる 。 現在 、 7 月 である 。	知事 は 3 月 に は 病院 に 許可 して いた 。	contradiction	1	月
181	3 月 以来 、 業者 は 投票 に 決定 さ れて いる 。 現在 、 4 月 である 。	業者 は 8 月 に は 投票 に 決定 さ れて いた 。	neutral	1	月
182	4 月 以来 、 私 は 状態 に 受ける して いる 。 現在 、 6 月 である 。	私 は 1 月 に は 状態 に 受ける して いた 。	contradiction	1	月
183	5 月 以来 、 局長 は 公務 員 に 付与 して いる 。 現在 、 12 月 である 。	局長 は 1 月 に は 公務 員 に 付与 して いた 。	contradiction	1	月
184	1 月 以来 、 参加 者 は 方向 に 進めて いる 。 現在 、 6 月 である 。	参加 者 は 6 月 に は 方向 に 進めて いた 。	entailment	1	月
185	6 月 以来 、 知人 は 風 に 通報 して いる 。 現在 、 5 月 である 。	知人 は 1 月 に は 風 に 通報 して いた 。	contradiction	1	月
186	9 月 以来 、 女性 は 結婚 に 付き合う して いる 。 現在 、 8 月 である 。	女性 は 11 月 に は 結婚 に 付き合う して いた 。	neutral	1	月
187	10 月 以来 、 私 は 皆様 に 願って いる 。 現在 、 2 月 である 。	私 は 1 月 に は 皆様 に 願って いた 。	contradiction	1	月
188	4 月 以来 、 選手 は 緒戦 に 対戦 して いる 。 現在 、 7 月 である 。	選手 は 8 月 に は 緒戦 に 対戦 して いた 。	neutral	1	月
189	3 月 以来 、 山本 は 攻め に 攻めて いる 。 現在 、 9 月 である 。	山本 は 12 月 に は 攻め に 攻めて いた 。	neutral	1	月
190	6 月 以来 、 スタッフ は 長期 に 付き合う して いる 。 現在 、 8 月 である 。	スタッフ は 5 月 に は 長期 に 付き合う して いた 。	contradiction	1	月
191	8 月 以来 、 医師 は 付 に 鳴って いる 。 現在 、 3 月 である 。	医師 は 4 月 に は 付 に 鳴って いた 。	contradiction	1	月
192	9 月 以来 、 勝者 は 緒戦 に 対戦 して いる 。 現在 、 5 月 である 。	勝者 は 1 月 に は 緒戦 に 対戦 して いた 。	contradiction	1	月
193	8 月 以来 、 生産 者 は アメリカ に 輸出 して いる 。 現在 、 8 月 である 。	生産 者 は 7 月 に は アメリカ に 輸出 して いた 。	contradiction	1	月
194	7 月 以来 、 私 は 下 に 引用 して いる 。 現在 、 6 月 である 。	私 は 4 月 に は 下 に 引用 して いた 。	contradiction	1	月
195	7 月 以来 、 登記 官 は 構造 に 特定 して いる 。 現在 、 1 月 である 。	登記 官 は 6 月 に は 構造 に 特定 して いた 。	contradiction	1	月
196	11 月 以来 、 男 は 東 に 逃走 して いる 。 現在 、 3 月 である 。	男 は 10 月 に は 東 に 逃走 して いた 。	contradiction	1	月
197	3 月 以来 、 私 は 地区 に 計画 して いる 。 現在 、 1 月 である 。	私 は 2 月 に は 地区 に 計画 して いた 。	contradiction	1	月
198	2 月 以来 、 私 は 団体 に 誘って いる 。 現在 、 12 月 である 。	私 は 5 月 に は 団体 に 誘って いた 。	entailment	1	月
199	5 月 以来 、 聖徳太子 は 精神 に 制定 して いる 。 現在 、 7 月 である 。	聖徳太子 は 1 月 に は 精神 に 制定 して いた 。	contradiction	1	月
200	12 月 以来 、 受注 者 は 甲 に 賠償 して いる 。 現在 、 11 月 である 。	受注 者 は 4 月 に は 甲 に 賠償 して いた 。	contradiction	1	月
201	2001 年 5 月 6 日 以来 、 彼 は 永久 に 解放 さ れて いる 。 現在 、 2017 年 2 月 10 日 である 。	彼 は 2016 年 5 月 25 日 に は 永久 に 解放 さ れて いた 。	entailment	1	年月日
202	2016 年 9 月 13 日 以来 、 私 は 観 に 行って いる 。 現在 、 2008 年 10 月 27 日 である 。	私 は 2007 年 7 月 22 日 に は 観 に 行って いた 。	contradiction	1	年月日
203	2004 年 6 月 18 日 以来 、 客 は 要素 に 鳴って いる 。 現在 、 2002 年 4 月 18 日 である 。	客 は 2003 年 12 月 15 日 に は 要素 に 鳴って いた 。	contradiction	1	年月日
204	2018 年 1 月 27 日 以来 、 旦那 は 集会 に 揉めて いる 。 現在 、 2003 年 6 月 27 日 である 。	旦那 は 2012 年 6 月 13 日 に は 集会 に 揉めて いた 。	contradiction	1	年月日
205	2003 年 1 月 13 日 以来 、 議員 は 女性 に 質問 して いる 。 現在 、 2018 年 11 月 22 日 である 。	議員 は 2020 年 5 月 14 日 に は 女性 に 質問 して いた 。	neutral	1	年月日
206	2016 年 4 月 21 日 以来 、 私 は イタリア に 逝けて いる 。 現在 、 2019 年 3 月 4 日 である 。	私 は 2007 年 7 月 9 日 に は イタリア に 逝けて いた 。	contradiction	1	年月日
207	2007 年 2 月 22 日 以来 、 父さん は 風 に 逃げて いる 。 現在 、 2003 年 7 月 30 日 である 。	父さん は 2015 年 10 月 13 日 に は 風 に 逃げて いた 。	neutral	1	年月日
208	2001 年 7 月 19 日 以来 、 弥八 は 奥 に 望んで いる 。 現在 、 2012 年 7 月 25 日 である 。	弥八 は 2011 年 7 月 17 日 に は 奥 に 望んで いた 。	entailment	1	年月日
209	2001 年 1 月 20 日 以来 、 乗客 は 静岡 に 下車 して いる 。 現在 、 2008 年 12 月 21 日 である 。	乗客 は 2010 年 10 月 30 日 に は 静岡 に 下車 して いた 。	neutral	1	年月日
210	2020 年 3 月 1 日 以来 、 男 は 事務 所 に 依頼 さ れて いる 。 現在 、 2005 年 4 月 16 日 である 。	男 は 2013 年 9 月 8 日 に は 事務 所 に 依頼 さ れて いた 。	contradiction	1	年月日
211	2001 年 9 月 4 日 以来 、 院長 は 以降 に 話して いる 。 現在 、 2008 年 10 月 17 日 である 。	院長 は 2004 年 12 月 7 日 に は 以降 に 話して いた 。	entailment	1	年月日
212	2019 年 5 月 22 日 以来 、 皆 は 風 に 偽って いる 。 現在 、 2012 年 2 月 17 日 である 。	皆 は 2011 年 8 月 7 日 に は 風 に 偽って いた 。	contradiction	1	年月日
213	2002 年 8 月 5 日 以来 、 相手 は 追求 に 緩めて いる 。 現在 、 2010 年 7 月 24 日 である 。	相手 は 2016 年 6 月 2 日 に は 追求 に 緩めて いた 。	neutral	1	年月日
214	2011 年 1 月 13 日 以来 、 知事 は 合格 者 に 付与 して いる 。 現在 、 2012 年 7 月 7 日 である 。	知事 は 2018 年 6 月 23 日 に は 合格 者 に 付与 して いた 。	neutral	1	年月日
215	2014 年 1 月 28 日 以来 、 男性 は 知人 に 通報 して いる 。 現在 、 2012 年 11 月 27 日 である 。	男性 は 2008 年 2 月 24 日 に は 知人 に 通報 して いた 。	contradiction	1	年月日
216	2004 年 5 月 30 日 以来 、 先生 は 転勤 に 鳴って いる 。 現在 、 2003 年 10 月 26 日 である 。	先生 は 2015 年 8 月 28 日 に は 転勤 に 鳴って いた 。	neutral	1	年月日
217	2008 年 5 月 15 日 以来 、 スタッフ は 開封 品 に 受け付けて いる 。 現在 、 2002 年 1 月 8 日 である 。	スタッフ は 2004 年 5 月 17 日 に は 開封 品 に 受け付けて いた 。	contradiction	1	年月日
218	2005 年 1 月 24 日 以来 、 私 は 介護 に 戻って いる 。 現在 、 2003 年 12 月 23 日 である 。	私 は 2019 年 10 月 4 日 に は 介護 に 戻って いた 。	neutral	1	年月日
219	2006 年 6 月 25 日 以来 、 学生 は 転職 に 鳴って いる 。 現在 、 2018 年 3 月 28 日 である 。	学生 は 2004 年 3 月 31 日 に は 転職 に 鳴って いた 。	contradiction	1	年月日
220	2012 年 2 月 10 日 以来 、 男 は 東 に 逃走 して いる 。 現在 、 2018 年 3 月 1 日 である 。	男 は 2016 年 6 月 19 日 に は 東 に 逃走 して いた 。	entailment	1	年月日
221	2012 年 3 月 25 日 以来 、 仲間 は 幹事 に 配布 して いる 。 現在 、 2007 年 12 月 8 日 である 。	仲間 は 2001 年 2 月 23 日 に は 幹事 に 配布 して いた 。	contradiction	1	年月日
222	2006 年 4 月 11 日 以来 、 市民 は 地域 に 広げて いる 。 現在 、 2014 年 5 月 23 日 である 。	市民 は 2001 年 8 月 16 日 に は 地域 に 広げて いた 。	contradiction	1	年月日
223	2000 年 11 月 29 日 以来 、 幹部 は 言葉 に 避けて いる 。 現在 、 2016 年 2 月 13 日 である 。	幹部 は 2003 年 10 月 16 日 に は 言葉 に 避けて いた 。	entailment	1	年月日
224	2008 年 6 月 9 日 以来 、 選手 は 緒戦 に 対戦 して いる 。 現在 、 2019 年 3 月 21 日 である 。	選手 は 2006 年 6 月 29 日 に は 緒戦 に 対戦 して いた 。	contradiction	1	年月日
225	2010 年 9 月 23 日 以来 、 スタッフ は 基 に スタート して いる 。 現在 、 2012 年 6 月 16 日 である 。	スタッフ は 2009 年 12 月 19 日 に は 基 に スタート して いた 。	contradiction	1	年月日
226	2013 年 8 月 11 日 以来 、 モデル は 表面 に 呼んで いる 。 現在 、 2007 年 8 月 8 日 である 。	モデル は 2012 年 10 月 26 日 に は 表面 に 呼んで いた 。	contradiction	1	年月日
227	2000 年 11 月 12 日 以来 、 主人 は 音 に 覚まして いる 。 現在 、 2018 年 10 月 22 日 である 。	主人 は 2014 年 10 月 27 日 に は 音 に 覚まして いた 。	entailment	1	年月日
228	2012 年 4 月 11 日 以来 、 監督 は 好評 に 延長 して いる 。 現在 、 2011 年 6 月 21 日 である 。	監督 は 2013 年 9 月 26 日 に は 好評 に 延長 して いた 。	neutral	1	年月日
229	2010 年 6 月 11 日 以来 、 カップル は 履行 に 歩いて いる 。 現在 、 2005 年 1 月 14 日 である 。	カップル は 2020 年 3 月 31 日 に は 履行 に 歩いて いた 。	neutral	1	年月日
230	2012 年 6 月 8 日 以来 、 探偵 は 友人 に 依頼 さ れて いる 。 現在 、 2001 年 12 月 13 日 である 。	探偵 は 2003 年 12 月 7 日 に は 友人 に 依頼 さ れて いた 。	contradiction	1	年月日
231	2017 年 10 月 19 日 以来 、 朔太郎 は ロンドン に 没して いる 。 現在 、 2017 年 9 月 28 日 である 。	朔太郎 は 2020 年 8 月 26 日 に は ロンドン に 没して いた 。	neutral	1	年月日
232	2009 年 2 月 4 日 以来 、 スタッフ は 返済 に 算出 して いる 。 現在 、 2005 年 3 月 23 日 である 。	スタッフ は 2005 年 5 月 15 日 に は 返済 に 算出 して いた 。	contradiction	1	年月日
233	2004 年 2 月 15 日 以来 、 巨人 は 大会 に 対戦 して いる 。 現在 、 2005 年 8 月 29 日 である 。	巨人 は 2004 年 8 月 26 日 に は 大会 に 対戦 して いた 。	entailment	1	年月日
234	2017 年 5 月 12 日 以来 、 彼 は 人伝 に 得て いる 。 現在 、 2007 年 7 月 19 日 である 。	彼 は 2010 年 8 月 23 日 に は 人伝 に 得て いた 。	contradiction	1	年月日
235	2017 年 8 月 19 日 以来 、 知事 は 一意 に 決定 して いる 。 現在 、 2001 年 11 月 26 日 である 。	知事 は 2018 年 2 月 5 日 に は 一意 に 決定 して いた 。	neutral	1	年月日
236	2008 年 10 月 11 日 以来 、 職人 は 位置 に 調整 して いる 。 現在 、 2006 年 6 月 7 日 である 。	職人 は 2010 年 2 月 20 日 に は 位置 に 調整 して いた 。	neutral	1	年月日
237	2019 年 12 月 6 日 以来 、 教諭 は ラン に 鳴って いる 。 現在 、 2017 年 4 月 17 日 である 。	教諭 は 2014 年 3 月 15 日 に は ラン に 鳴って いた 。	contradiction	1	年月日
238	2020 年 2 月 20 日 以来 、 知事 は 県 に 申し入れて いる 。 現在 、 2008 年 12 月 5 日 である 。	知事 は 2008 年 5 月 22 日 に は 県 に 申し入れて いた 。	contradiction	1	年月日
239	2006 年 12 月 27 日 以来 、 アスカ は 姿 に 見て いる 。 現在 、 2017 年 10 月 21 日 である 。	アスカ は 2006 年 5 月 22 日 に は 姿 に 見て いた 。	contradiction	1	年月日
240	2006 年 1 月 24 日 以来 、 専門 家 は 瞬時 に 算出 して いる 。 現在 、 2009 年 11 月 23 日 である 。	専門 家 は 2005 年 1 月 7 日 に は 瞬時 に 算出 して いた 。	contradiction	1	年月日
241	2020 年 6 月 29 日 以来 、 男 は 役所 に 通報 さ れて いる 。 現在 、 2016 年 11 月 14 日 である 。	男 は 2003 年 9 月 28 日 に は 役所 に 通報 さ れて いた 。	contradiction	1	年月日
242	2000 年 8 月 25 日 以来 、 男 は 言葉 に 離れて いる 。 現在 、 2001 年 3 月 9 日 である 。	男 は 2013 年 4 月 16 日 に は 言葉 に 離れて いた 。	neutral	1	年月日
243	2013 年 11 月 22 日 以来 、 スタッフ は 皮切り に スタート して いる 。 現在 、 2001 年 2 月 5 日 である 。	スタッフ は 2008 年 12 月 15 日 に は 皮切り に スタート して いた 。	contradiction	1	年月日
