num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
145	2004 年 8 月 以来 、 ウォルター は 脳 に 起こって いる 。 現在 、 2004 年 7 月 である 。	ウォルター は 2004 年 5 月 に は 脳 に 起こって いた 。	contradiction	1	年月	short	以来（状態動詞）
146	2011 年 7 月 以来 、 アリス は 先生 に 訴えて いる 。 現在 、 2011 年 9 月 である 。	アリス は 2011 年 8 月 に は 先生 に 訴えて いた 。	entailment	1	年月	short	以来（状態動詞）
147	2012 年 1 月 以来 、 イヴァン は 効果 に 生ずる て いる 。 現在 、 2012 年 4 月 である 。	イヴァン は 2012 年 3 月 に は 効果 に 生ずる ていた 。	entailment	1	年月	short	以来（状態動詞）
148	2015 年 5 月 以来 、 マーヴィン は トーナメント に 進んで いる 。 現在 、 2015 年 4 月 である 。	マーヴィン は 2015 年 3 月 に は トーナメント に 進んで いた 。	contradiction	1	年月	short	以来（状態動詞）
149	2004 年 6 月 以来 、 ウォルター は 現場 に 踏み入れて いる 。 現在 、 2004 年 5 月 である 。	ウォルター は 2004 年 3 月 に は 現場 に 踏み入れて いた 。	contradiction	1	年月	short	以来（状態動詞）
150	2001 年 6 月 以来 、 アリス は 悩み に 答えて いる 。 現在 、 2001 年 7 月 である 。	アリス は 2001 年 5 月 に は 悩み に 答えて いた 。	contradiction	1	年月	short	以来（状態動詞）
151	2014 年 8 月 以来 、 デイヴ は 相談 に 載って いる 。 現在 、 2014 年 6 月 である 。	デイヴ は 2014 年 7 月 に は 相談 に 載って いた 。	contradiction	1	年月	short	以来（状態動詞）
152	2014 年 7 月 以来 、 プロッド は 友人 に 申し上げて いる 。 現在 、 2014 年 5 月 である 。	プロッド は 2014 年 6 月 に は 友人 に 申し上げて いた 。	contradiction	1	年月	short	以来（状態動詞）
153	2001 年 6 月 以来 、 トルーディー は 口座 に 致して いる 。 現在 、 2001 年 7 月 である 。	トルーディー は 2001 年 4 月 に は 口座 に 致して いた 。	contradiction	1	年月	short	以来（状態動詞）
154	2004 年 6 月 以来 、 ボブ は 休み に 開いて いる 。 現在 、 2004 年 7 月 である 。	ボブ は 2004 年 8 月 に は 休み に 開いて いた 。	neutral	1	年月	short	以来（状態動詞）
155	2007 年 2 月 以来 、 マチルダ はざま に 触って いる 。 現在 、 2007 年 3 月 である 。	マチルダ は 2007 年 4 月 に はざま に 触って いた 。	neutral	1	年月	short	以来（状態動詞）
156	2016 年 3 月 以来 、 デイヴ は 内 に 結婚 して いる 。 現在 、 2016 年 4 月 である 。	デイヴ は 2016 年 5 月 に は 内 に 結婚 して いた 。	neutral	1	年月	short	以来（状態動詞）
157	2003 年 2 月 以来 、 アイザック は 相手 に 繰り広げて いる 。 現在 、 2003 年 3 月 である 。	アイザック は 2003 年 4 月 に は 相手 に 繰り広げて いた 。	neutral	1	年月	short	以来（状態動詞）
158	2019 年 5 月 以来 、 キャロル は 中日 に 勝って いる 。 現在 、 2019 年 7 月 である 。	キャロル は 2019 年 8 月 に は 中日 に 勝って いた 。	neutral	1	年月	short	以来（状態動詞）
159	2003 年 6 月 以来 、 アリス は 全国 に 発信 して いる 。 現在 、 2003 年 7 月 である 。	アリス は 2003 年 9 月 に は 全国 に 発信 して いた 。	neutral	1	年月	short	以来（状態動詞）
160	2005 年 4 月 以来 、 トルーディー は 皆 に 繰れて いる 。 現在 、 2005 年 3 月 である 。	トルーディー は 2005 年 5 月 に は 皆 に 繰れて いた 。	neutral	1	年月	short	以来（状態動詞）
161	2007 年 5 月 以来 、 デイヴ は 画像 に 付けて いる 。 現在 、 2007 年 6 月 である 。	デイヴ は 2007 年 8 月 に は 画像 に 付けて いた 。	neutral	1	年月	short	以来（状態動詞）
162	2013 年 7 月 以来 、 マーヴィン は バイリンガル に 育て いる 。 現在 、 2013 年 8 月 である 。	マーヴィン は 2013 年 9 月 に は バイリンガル に 育て いた 。	neutral	1	年月	short	以来（状態動詞）
163	2006 年 2 月 以来 、 マレット は 表２ に 纏めて いる 。 現在 、 2006 年 1 月 である 。	マレット は 2006 年 3 月 に は 表２ に 纏めて いた 。	neutral	1	年月	short	以来（状態動詞）
164	2003 年 7 月 以来 、 アイザック は 問い合わせ に 応じて いる 。 現在 、 2003 年 6 月 である 。	アイザック は 2003 年 9 月 に は 問い合わせ に 応じて いた 。	neutral	1	年月	short	以来（状態動詞）
165	2018 年 7 月 以来 、 マチルダ は 精神 科 に 入院 して いる 。 現在 、 2018 年 8 月 である 。	マチルダ は 2018 年 9 月 に は 精神 科 に 入院 して いた 。	neutral	1	年月	short	以来（状態動詞）
166	2009 年 7 月 以来 、 アイザック は ゲスト に 迎えて いる 。 現在 、 2009 年 10 月 である 。	アイザック は 2009 年 8 月 に は ゲスト に 迎えて いた 。	entailment	1	年月	short	以来（状態動詞）
167	2009 年 1 月 20 日 以来 、 キャロル は シリーズ に 参戦 して いる 。 現在 、 2020 年 4 月 29 日 である 。	キャロル は 2014 年 6 月 3 日 に は シリーズ に 参戦 して いた 。	entailment	1	年月日	random	以来（状態動詞）
168	2010 年 6 月 27 日 以来 、 マロリー は フローリング に 駆けて いる 。 現在 、 2018 年 5 月 24 日 である 。	マロリー は 2007 年 7 月 7 日 に は フローリング に 駆けて いた 。	contradiction	1	年月日	random	以来（状態動詞）
169	2002 年 1 月 18 日 以来 、 ビクター は 穴 に 落ちて いる 。 現在 、 2012 年 4 月 4 日 である 。	ビクター は 2007 年 11 月 21 日 に は 穴 に 落ちて いた 。	entailment	1	年月日	random	以来（状態動詞）
170	2005 年 3 月 29 日 以来 、 トレント は 正面 に 見えて いる 。 現在 、 2012 年 3 月 26 日 である 。	トレント は 2016 年 1 月 16 日 に は 正面 に 見えて いた 。	neutral	1	年月日	random	以来（状態動詞）
171	2018 年 5 月 7 日 以来 、 ペギー は メーン に 選んで いる 。 現在 、 2010 年 12 月 19 日 である 。	ペギー は 2019 年 12 月 26 日 に は メーン に 選んで いた 。	neutral	1	年月日	random	以来（状態動詞）
172	2007 年 8 月 15 日 以来 、 フランク は 子 に 教えて いる 。 現在 、 2007 年 9 月 12 日 である 。	フランク は 2002 年 1 月 7 日 に は 子 に 教えて いた 。	contradiction	1	年月日	random	以来（状態動詞）
173	2020 年 4 月 3 日 以来 、 オスカー は サイト に 支払って いる 。 現在 、 2012 年 2 月 6 日 である 。	オスカー は 2015 年 7 月 8 日 に は サイト に 支払って いた 。	contradiction	1	年月日	random	以来（状態動詞）
174	2004 年 4 月 8 日 以来 、 パット は 全員 に 当たって いる 。 現在 、 2012 年 6 月 4 日 である 。	パット は 2004 年 7 月 3 日 に は 全員 に 当たって いた 。	entailment	1	年月日	random	以来（状態動詞）
175	2000 年 1 月 30 日 以来 、 トレント は 仙台 に 帰って いる 。 現在 、 2012 年 1 月 15 日 である 。	トレント は 2003 年 5 月 12 日 に は 仙台 に 帰って いた 。	entailment	1	年月日	random	以来（状態動詞）
176	2008 年 11 月 30 日 以来 、 プロッド は 団体 に 行って いる 。 現在 、 2013 年 10 月 14 日 である 。	プロッド は 2009 年 3 月 31 日 に は 団体 に 行って いた 。	entailment	1	年月日	random	以来（状態動詞）
177	2014 年 6 月 3 日 以来 、 イヴァン は サイエンス に 発表 して いる 。 現在 、 2007 年 9 月 13 日 である 。	イヴァン は 2015 年 2 月 2 日 に は サイエンス に 発表 して いた 。	neutral	1	年月日	random	以来（状態動詞）
178	2015 年 3 月 15 日 以来 、 フランク は デスノート に 書いて いる 。 現在 、 2004 年 7 月 31 日 である 。	フランク は 2017 年 10 月 8 日 に は デスノート に 書いて いた 。	neutral	1	年月日	random	以来（状態動詞）
179	2015 年 8 月 11 日 以来 、 ウォルター は ブログ に 貰って いる 。 現在 、 2001 年 11 月 11 日 である 。	ウォルター は 2015 年 9 月 25 日 に は ブログ に 貰って いた 。	neutral	1	年月日	random	以来（状態動詞）
180	2007 年 11 月 10 日 以来 、 マレット は クルーズ に 案内 して いる 。 現在 、 2001 年 9 月 15 日 である 。	マレット は 2011 年 4 月 12 日 に は クルーズ に 案内 して いた 。	neutral	1	年月日	random	以来（状態動詞）
181	2016 年 5 月 19 日 以来 、 エレン は 自宅 に 行って いる 。 現在 、 2014 年 5 月 14 日 である 。	エレン は 2018 年 6 月 14 日 に は 自宅 に 行って いた 。	neutral	1	年月日	random	以来（状態動詞）
182	2004 年 9 月 14 日 以来 、 プロッド は 全国 に 発信 して いる 。 現在 、 2017 年 7 月 19 日 である 。	プロッド は 2004 年 5 月 15 日 に は 全国 に 発信 して いた 。	contradiction	1	年月日	random	以来（状態動詞）
183	2008 年 4 月 6 日 以来 、 マーヴィン は 資料 に 行って いる 。 現在 、 2004 年 5 月 28 日 である 。	マーヴィン は 2000 年 7 月 10 日 に は 資料 に 行って いた 。	contradiction	1	年月日	random	以来（状態動詞）
184	2017 年 11 月 26 日 以来 、 マロリー は 件 に 答えて いる 。 現在 、 2000 年 1 月 4 日 である 。	マロリー は 2013 年 4 月 17 日 に は 件 に 答えて いた 。	contradiction	1	年月日	random	以来（状態動詞）
185	2010 年 5 月 5 日 以来 、 トレント は 報告 に 訪問 して いる 。 現在 、 2006 年 7 月 29 日 である 。	トレント は 2017 年 6 月 3 日 に は 報告 に 訪問 して いた 。	neutral	1	年月日	random	以来（状態動詞）
186	2004 年 11 月 30 日 以来 、 フランク は 胸 に 抱き締めて いる 。 現在 、 2000 年 3 月 29 日 である 。	フランク は 2019 年 12 月 6 日 に は 胸 に 抱き締めて いた 。	neutral	1	年月日	random	以来（状態動詞）
187	2011 年 10 月 25 日 以来 、 ビクター は 会社 に 行って いる 。 現在 、 2002 年 10 月 7 日 である 。	ビクター は 2012 年 4 月 28 日 に は 会社 に 行って いた 。	neutral	1	年月日	random	以来（状態動詞）
188	2001 年 5 月 12 日 以来 、 イブ は スーパー に 運んで いる 。 現在 、 2020 年 1 月 22 日 である 。	イブ は 2005 年 9 月 11 日 に は スーパー に 運んで いた 。	entailment	1	年月日	random	以来（状態動詞）
189	2019 年 11 月 18 日 以来 、 ウォルター は 世界 に 発信 して いる 。 現在 、 2008 年 1 月 9 日 である 。	ウォルター は 2008 年 6 月 6 日 に は 世界 に 発信 して いた 。	contradiction	1	年月日	random	以来（状態動詞）
190	2013 年 2 月 5 日 以来 、 トレント は 世界 に 誘って いる 。 現在 、 2009 年 9 月 24 日 である 。	トレント は 2008 年 11 月 9 日 に は 世界 に 誘って いた 。	contradiction	1	年月日	random	以来（状態動詞）
