num	premise	hypothesis	gold_label	template_num	time_format	time_span
210	2019年3月19日7時以来、エレンは目の前に現れている。現在、2019年3月19日7時である。	エレンは2019年3月19日5時には目の前に現れていた。	contradiction	1	年月日時	short
211	2009年8月21日8時以来、プロッドは落雷に会っている。現在、2009年8月21日3時である。	プロッドは2009年8月21日7時には落雷に会っていた。	contradiction	1	年月日時	short
212	2004年7月8日10時以来、チャーリーは時に知っている。現在、2004年7月8日8時である。	チャーリーは2004年7月8日14時には時に知っていた。	neutral	1	年月日時	short
213	2007年9月21日13時以来、エレンは茨城に引っ越している。現在、2007年9月21日11時である。	エレンは2007年9月21日13時には茨城に引っ越していた。	neutral	1	年月日時	short
214	2007年6月27日17時以来、トレントは情報に生ずるている。現在、2007年6月27日11時である。	トレントは2007年6月27日13時には情報に生ずるていた。	contradiction	1	年月日時	short
215	2011年4月18日10時以来、ボブは頭に浮かべている。現在、2011年4月18日11時である。	ボブは2011年4月18日7時には頭に浮かべていた。	contradiction	1	年月日時	short
216	2016年4月18日10時以来、エレンは下に引っ張っている。現在、2016年4月18日15時である。	エレンは2016年4月18日16時には下に引っ張っていた。	neutral	1	年月日時	short
217	2007年3月22日8時以来、エレンは相手に繰り広げている。現在、2007年3月22日11時である。	エレンは2007年3月22日10時には相手に繰り広げていた。	entailment	1	年月日時	short
218	2009年10月21日5時以来、スティーブは皆さんに披露している。現在、2009年10月21日6時である。	スティーブは2009年10月21日8時には皆さんに披露していた。	neutral	1	年月日時	short
219	2011年2月13日14時以来、スティーブは狩りにやってきている。現在、2011年2月13日19時である。	スティーブは2011年2月13日13時には狩りにやってきていた。	contradiction	1	年月日時	short
220	2019年7月10日17時以来、ウォルターは保育園に決まっている。現在、2019年7月10日16時である。	ウォルターは2019年7月10日18時には保育園に決まっていた。	neutral	1	年月日時	short
221	2006年3月14日15時以来、パットは友人に受けている。現在、2006年3月14日18時である。	パットは2006年3月14日19時には友人に受けていた。	neutral	1	年月日時	short
222	2002年11月11日13時以来、パットは講演に傾けている。現在、2002年11月11日7時である。	パットは2002年11月11日8時には講演に傾けていた。	contradiction	1	年月日時	short
223	2010年11月5日8時以来、アイザックは鵜呑みにしている。現在、2010年11月5日9時である。	アイザックは2010年11月5日7時には鵜呑みにしていた。	contradiction	1	年月日時	short
224	2020年1月21日13時以来、プロッドは僕に下げている。現在、2020年1月21日16時である。	プロッドは2020年1月21日10時には僕に下げていた。	contradiction	1	年月日時	short
225	2007年5月1日14時以来、パットは珈琲に伸ばしている。現在、2007年5月1日14時である。	パットは2007年5月1日14時には珈琲に伸ばしていた。	entailment	1	年月日時	short
226	4月以来、スティーブは途端に変えている。現在、6月である。	スティーブは7月には途端に変えていた。	neutral	1	月	random
227	1月以来、エレンはあてに行っている。現在、3月である。	エレンは3月にはあてに行っていた。	entailment	1	月	random
228	11月以来、マーヴィンはノートに書いている。現在、9月である。	マーヴィンは7月にはノートに書いていた。	contradiction	1	月	random
229	10月以来、マチルダは横浜に旅立っている。現在、5月である。	マチルダは4月には横浜に旅立っていた。	contradiction	1	月	random
230	4月以来、マチルダは屋外に鋳ている。現在、5月である。	マチルダは11月には屋外に鋳ていた。	neutral	1	月	random
231	7月以来、ウォルターは日本に多かっている。現在、5月である。	ウォルターは11月には日本に多かっていた。	neutral	1	月	random
232	8月以来、ジャスティンはブログに作成している。現在、4月である。	ジャスティンは2月にはブログに作成していた。	contradiction	1	月	random
233	7月以来、プロッドは排除に成功している。現在、5月である。	プロッドは3月には排除に成功していた。	contradiction	1	月	random
234	10月以来、マーヴィンは目の前に表している。現在、5月である。	マーヴィンは6月には目の前に表していた。	contradiction	1	月	random
235	3月以来、キャロルは気に読んでいる。現在、9月である。	キャロルは6月には気に読んでいた。	entailment	1	月	random
236	1月以来、マーヴィンは選手に飛ばしている。現在、7月である。	マーヴィンは10月には選手に飛ばしていた。	neutral	1	月	random
